id	label	sentence1	sentence2
3463	0	蚂蚁借呗可用于信用卡转账吗	借呗可以绑定信用卡吗
3464	0	使用花呗付利息或手续费吗	我使用花呗付款，有手续费吗
3465	1	芝麻信用分怎么提升不了	为啥不加芝麻分了
3466	0	我没有网商贷	网商贷安全可靠吗
3467	0	花呗提额为什么找不到	卖家说钱反回到花呗了，我为什么找不到
3468	1	退款的***怎么没有算入花呗里	收起 退款成功的钱为什么花呗里面的金额没变 一直没有
3469	1	花呗冻结了怎么开通了	花呗账户被冻结怎么办
3470	0	怎么提花呗额度	花呗收款额度怎么提高
3471	1	花呗还款金额与流水账单不符	我对我的花呗还款金额有疑义
3472	0	我现在还多少钱可以恢复使用花呗	花呗逾期了还款了还可以继续使用吗
3473	0	蚂蚁借呗的额度是怎么限定的	蚂蚁借呗最大期限就是***个月吗
3474	1	蚂蚁花呗分期还款点错了可以改吗	花呗分期还款可以重新修改吗
3475	1	花呗为什么还可以负数	花呗负数***是什么意思
3476	0	退款已经退到花呗账户上了，怎么还显示有还款	花呗还款之后，还显示待还款
3477	1	蚂蚁借呗账单过，查一下	如何看蚂蚁借呗账单
3478	0	我的花呗***元线下交易的 可以分期还款吗	花呗刚还完之后又用了还可以分期吗
3479	1	***月***号，用花呗，啥时候还	我的花呗什么时候还，是月。那一天
3480	0	我的商铺开通了花呗收款，今天客户用花呗付款，怎么说我店里没开通	开通信用卡花呗收款后 怎么设置
3481	0	花呗的历史账单，怎么删除的	如何查询已删除的花呗支付账单吗
3482	1	花呗里面还款数和账本对不上	花呗还款对不上
3483	0	口碑花呗服务费	花呗支付服务费自动扣款是什么
3484	0	我的花呗有个极速退款，为什么没直接抵扣我的额度	每月分期***多，我可用花呗额度有***为什么不能分期
3485	1	身份证过期 影响我的蚂蚁借呗还款吗	我身份证过期了会影响我使用借呗吗
3486	0	为什么在我的找不到花呗	支付宝中找不到花呗
3487	0	我现在可以再次使用花呗吗	支付宝那些消费可以使用花呗
3488	0	蚂蚁花呗分期付款的厂品是全新的吗	花呗怎么分期付款还款
3489	0	还款日当日使用花呗，最晚什么时候还钱	什么时候花呗能提前还款
3490	1	延期蚂蚁借呗可以吗	借呗还款可以缓***天吗
3491	0	借呗可以全部借完再还吗	用了借呗没还完还可以再借吗
3492	0	借呗能分***个月还吗	蚂蚁借呗借款可以一个月还清吗，在选项那只能选分***个月和***个月还
3493	1	如何去，花呗签约	哪里进行花呗签约
3494	0	***号是花呗，***号是信用卡	比如客户买***块钱，付款用花呗是不是要扣***毛以此类推
3495	0	为什么蚂蚁借呗不能分三期	为什么我花呗借呗用不了
3496	0	用花呗可以购车票吗	花呗可以在支付宝上买火车票吗
3497	1	我的花呗怎么不能用l	我花呗为什么用不起
3498	1	花呗客服咨询号码	咨询下花呗客服号码是多少
3499	1	蚂蚁信用兑换花呗免息	蚂蚁积分兑换花呗分期免息
3500	1	所以我今天用的花呗 就是下个月再还了	花呗是这个月花钱，下个月还款吗
3501	0	蚂蚁借呗为什么没额度	借呗的钱还进去了怎么没有额度了
3502	1	怎么蚂蚁借呗不见了反而出现了一个网商贷	借呗没有了网商贷出现了
3503	0	如何申请可以使用花呗付款的收钱码	收钱码开通信用卡与花呗收款的链接
3504	0	花呗用完当天还可以吗	花呗里的钱用完了，要还吗
3505	1	花呗按时还款需要支付额外费用吗	花呗每月按时还款，收息吗
3506	0	蚂蚁借呗什么时候发短信提醒还款	借呗消费会短信提醒吗
3507	1	我支付宝绑定的手机号，花呗也绑定了银行卡为什么还用不了花呗	为什么我玩的花呗都绑定银行卡了，都不能用
3508	1	花呗可以支付滴滴打车嘛	滴滴搭车可以用花呗吗
3509	0	蚂蚁借呗随借随还吗	蚂蚁借呗都还掉，然后在借可以吧
3510	1	借呗最高一次借多少	蚂蚁借呗最高额度多少
3511	0	花呗怎样提前还清全部费用	花呗分期后提前一次性还清，还有手续费吗
3512	0	借呗还款需要身份证正反照吗	借呗必须要照身份证照么
3513	0	花呗分期的手续费	也就是商家可以免息，但是使用花呗分期这个业务是有费用的，对吧
3514	0	蚂蚁花呗九号还款算不算逾期	花呗最低还款算不算逾期
3515	0	可以代付支付宝吗	关了a，开b一定可以吗
3516	1	借呗额度怎么调整回原额度	我的蚂蚁借呗调整了额度怎么调整不回来
3517	1	花呗抽到的红包在哪里查看	***分钱抽花呗红包，在哪里查看
3518	1	蚂蚁借呗还款记录哪里看	借呗，我提前还款记录怎么看，怎么找不到我提前还款记录
3519	0	我的花呗是每个月几号账单	花呗的对账日是几号
3520	0	我的借呗今天的还款账单是多少钱	我要看借呗还款账单
3521	0	借呗还款了，额度没恢复怎么办	借呗已还款，为什么没有恢复额度
3522	1	花呗能不能提前还清	不能提前全部还款吗蚂蚁花呗
3523	1	花呗不使用会产生费用吗	花呗开通不用的话有什么费用吗
3524	1	怎么取消朋友带还花呗	如何取消花呗的好友帮还
3525	1	我花呗全还清了为什么还是冻结	我的花呗被冻结了，那能否开通？我的借款早就还清了，为啥还是冻结我的花呗
3526	0	我不要花呗，怎么取消呀	付款指出发呗出来，我都说我不要花呗，怎么还出来
3527	1	花呗只逾期一天还款后可以用嘛	我用的花呗我晚***天还可以吗
3528	0	到实体店买东西可以用花呗吗	如果我在实体店可以用花呗支付
3529	1	真么样主动申请借呗	蚂蚁借呗主动申请有哪些条件
3530	1	客服电话是多少	客服在不在
3531	0	花呗临时额度能分期还款吗	花呗临时额度，在这个月是有延迟吗
3532	0	我花呗不是还玩了	我没花花呗 我还什么呀
3533	1	我的借呗上个月额度是***，为什么这个月降到***	借呗怎么降低了我的额度
3534	1	扣的信用卡和花呗收款服务费是什么	信用卡/花呗服务费什么意思
3535	0	为什么借呗还款没有***期的	借呗额度没有了怎么还款
3536	0	我得借呗每月还多少	蚂蚁借呗借三千的话。***个月还完。每个月还多少
3537	1	花呗还款可以推迟一星期吗	花呗还款期往后延一天可以吗
3538	0	我之前花呗有逾期	没有看到花呗
3539	1	花呗关闭可以吗	我想。可以永远关闭花呗吗
3540	0	花呗逾期一天还款会影响信用记录吗	花呗到期忘记还款
3541	0	怎么临时提升花呗额度	花呗临时额度怎么领取
3542	0	花呗什么时候可以评估额度	花呗的新一轮可用额度什么时候更新
3543	1	花呗每个月都可以透支	怎样可以让花呗透支到***
3544	1	收钱码可以使用花呗交易吗	收钱码可以使用花呗，信用卡吗
3545	1	为什么我支付宝付款银行卡里钱都扣掉了还显示花呗支付，郁闷	为什么用银行卡付钱，现在怎么又用花呗了
3546	0	花呗分期还款分不了咋办	为什么花呗分期要还那么多
3547	1	花呗是不是还了就可以在用啦	花呗全部还清后能不能在使用
3548	0	花呗支付可以享受购物津贴吗	退款后，购物津贴会生成花呗账单吗
3549	1	这笔我已经申请退款了，怎么还在花呗还款	用花呗付款退款后，账单还在
3550	0	怎么能解除花呗	花呗被冻结了怎么解冻
3551	0	我的花呗账户有钱怎么不能自动还款	花呗逾期还款怎么不能自动从我银行卡里扣
3552	0	为什么我蚂蚁花呗最多只能借***期	为什么花呗最多只能用***
3553	0	为什么借呗额度都没有了	为什么有些人不能开通蚂蚁借呗
3554	0	花呗对客户有什么影响吗	花呗支付，对商家有什么影响
3555	0	好友怎么样才能为我的花呗额度加分	好友怎么样才能为我的花呗加分
3556	1	花呗从新用	花呗被封怎么从新打开
3557	1	借呗还款有限额么	余额宝还借呗有限额么
3558	1	我已经没有花呗的界面了	我的支付宝怎么没有看到蚂蚁花呗
3559	1	借呗忘记还款日逾期	我的借呗忘了还款，逾期了一天
3560	1	为什么我还花呗额度不变	我意思是 我刚才还款了 为什么我的花呗额度还是不变
3561	1	我不小心点了花呗怎么取消	怎么取消蚂蚁花呗
3562	1	蚂蚁借唄额度不够用	我想长蚂蚁借呗额度
3563	0	花呗消费的锦顺食品商店是什么东西	花呗付款的账单能看到是买的什么东西吗
3564	0	为何花呗借不了钱	借呗怎么花不了
3565	0	我办分期还款一次给完还可以用花呗吗	花呗分期后可以一次性还完吗
3566	0	花呗我已经还了，现在要还借呗	我上个月已经还过的一笔，现在退回来的钱怎么还直接退回花呗
3567	1	花呗和信用卡收款已经开通，为什么客户扫码显示不了花呗付款	我想咨询下，我的支付宝收款码为什么还使用不了花呗和信用卡收款服务，该上传和认证的资料我都上传完了，而且显示已开通花呗信用卡收款服务，但顾客买东西付款的时候还是用不了
3568	1	一张身份证可以使用几个花呗帐号	一个身份证可以绑定两个支付宝用两个花呗吗
3569	1	申请不了蚂蚁借呗	我的借呗开不了
3570	0	怎么改借呗借款限额	借呗卡限额
3571	0	花呗额度不够用可以申请吗	使用花呗有限消费额度吗
3572	1	蚂蚁借呗***期分期怎么没了	借呗还款分期怎么没有***个月的
3573	1	借呗要多久到账	蚂蚁借呗凌晨借几点到账
3574	1	花呗关闭之后另一个帐号能开通吗	一个身份证下两个账号，一个开通了花呗，把它关了之后，另一个账号能开通吗
3575	0	蚂蚁借呗还款只能本人还款吗	跟改蚂蚁借呗还款日期
3576	0	我的借呗刚刚叫我还款了	借呗有没有最底还款
3577	0	借呗还款受限是怎么回事	蚂蚁借呗用余额还款有金额限制么
3578	1	借呗可分几期	借呗能分多几期吗
3579	0	花呗免息怎么算	花呗每个月什么算的
3580	1	花呗如果我开通了不用会有费用吗	开能花呗不用要收费的吗
3581	1	帮我查询下花呗消费记录	我想查一下花呗的帐单
3582	1	花呗额度与芝麻分有关系吗	信用分跟花呗有关吗
3583	0	蚂蚁借呗我的支付宝怎么没有	帮我查下本人有没有申请的蚂蚁借呗
3584	1	关闭借呗图标	怎么样将蚂蚁借呗关闭
3585	0	我花呗为什么被限制使用	为什么我的花呗不能交话费了
3586	0	怎么让别人代还花呗	花呗已还款怎么又让我还款
3587	0	借呗里的信用不是芝麻信用	借呗 是不是芝麻信用要***
3588	0	一分花呗感优惠卷在哪里可以找到	花呗在哪里还
3589	0	蚂蚁借呗提前还款会不会封号	我之前有蚂蚁借呗，借出来了，然后我提前还款了，就给我关闭了
3590	0	我的借呗今天是还款日 但是没有自动扣款	但是我的借呗没有逾期
3591	0	花呗返现是怎么	花呗返现卡是什么
3592	0	淘宝在哪里登入支付宝账号使用花呗	我的花呗在另外一个支付宝账号登录怎么办
3593	1	花呗能不能进行游戏充值	为什么游戏充值不能花呗支付了
3594	0	上个月***号用的花呗这个月什么时候还	十月借的花呗什么时候还
3595	1	手机号码更改蚂蚁借呗不存在了	支付宝借呗没有了是不是和换手机号码有关
3596	0	可以提前开通借呗吗	借呗可以循环借钱吗
3597	0	花呗为什么绑定了银行卡还是开通不了	为什么我另外一个账户开不了花呗
3598	1	花呗账户被冻结，什么时候才可以用	花呗被冻结，怎样解冻
3599	0	为何我用花呗充值我秀豆充不起啦	为啥不能用花呗啦
3600	0	网商贷和花呗有什么区别	能同时有借呗和网商贷嘛
3601	1	花呗里面的刷脸功能用不了	花呗不能扫脸
3602	0	借呗怎么不管借款了	借呗为什么一下结清不了
3603	0	我用银行卡多还了花呗怎么办	用微信怎么还款花呗
3604	1	我想把这个花呗给注销了	注销另一个账号花呗
3605	0	安装蚂蚁借呗	蚂蚁借呗得准入规则
3606	1	电费不能用花呗	为什么教电费不可以用花呗了
3607	1	电费怎么不能用花呗交	花呗为什么交不了大电费额
3608	0	实体商店如果开通使用花呗	如何邀请其它用户开通花呗
3609	0	花呗临时额度到时会回去吗	花呗临时额度跟正常额度一样用吗
3610	0	在中国电信能使用花呗吗	花呗能在美团订房间用吗
3611	1	把这个花呗关了，不用了	可以，同时要求把我的花呗关闭
3612	1	为什么借呗都用不了	我在借呗怎么借不了钱
3613	1	小黄车的压金用花呗支付	我上个月用花呗交的押金小黄车
3614	1	我是用花呗付款，为什么商家没有收到款项	花呗显示扣款，商家未收到钱
3615	0	我的花呗啥时候才能正常使用	蚂蚁花呗什么时候可以使用
